intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Black_Female_Teacher,Hispanic_Female_Teacher,296,298,0.6246263672038073,0.6219366937503353
Black_Female_Teacher,Native American_Female_Teacher,296,298,0.5967398451198129,0.5871120387182889
Black_Female_Accountant,Asian_Female_Accountant,296,296,0.5990964162793503,0.5935788404055227
Black_Female_Accountant,Hispanic_Female_Accountant,296,298,0.645843987434249,0.6455581065631948
Black_Female_Accountant,Native American_Female_Accountant,296,298,0.663884424313267,0.6632800414491877
Black_Female_Cleaner,Asian_Female_Cleaner,296,296,0.6221443965517242,0.6125805655275568
Black_Female_Cleaner,Hispanic_Female_Cleaner,296,298,0.6703362434248976,0.6693421999271749
Black_Female_Cleaner,Native American_Female_Cleaner,296,296,0.6058728448275863,0.5977255670474135
Black_Female_Mechanic,Asian_Female_Mechanic,296,296,0.6152486710639837,0.6045062112222765
Black_Female_Mechanic,Hispanic_Female_Mechanic,296,298,0.6686166715371128,0.663670380609933
Black_Female_Mechanic,Native American_Female_Mechanic,296,298,0.6038290983644578,0.599531579826645
Black_Female_Cashier,Asian_Female_Cashier,298,296,0.624312353886616,0.6185836601314147
Black_Female_Cashier,Hispanic_Female_Cashier,298,296,0.660161142189196,0.6493111193328527
Black_Female_Cashier,Native American_Female_Cashier,298,298,0.6299559833430741,0.62145409953061
Asian_Male_CEO,Asian_Female_CEO,296,296,0.6109375,0.6052464003402641
Asian_Male_CEO,Hispanic_Male_CEO,296,296,0.7327140908964405,0.7282388307325756
Asian_Male_CEO,Native American_Male_CEO,296,298,0.7153656487434249,0.7095219974248856
Asian_Male_Doctor,Asian_Female_Doctor,298,296,0.6045624483964636,0.5976999803523129
Asian_Male_Doctor,Hispanic_Male_Doctor,298,298,0.7498585251361405,0.7470261500512209
Asian_Male_Doctor,Native American_Male_Doctor,298,296,0.7243616671537113,0.7239277143812849
Asian_Male_Lawyer,Asian_Female_Lawyer,298,296,0.6473772647574518,0.6456919664951383
Asian_Male_Lawyer,Hispanic_Male_Lawyer,298,296,0.7318680248253597,0.7291421132352868
Asian_Male_Lawyer,Native American_Male_Lawyer,298,298,0.7117529953243718,0.7077736450413861
Asian_Male_Nurse,Asian_Female_Nurse,296,296,0.606266640690954,0.599726158485994
Asian_Male_Nurse,Hispanic_Male_Nurse,296,298,0.7154469243132671,0.7065337534684435
Asian_Male_Nurse,Native American_Male_Nurse,296,296,0.682489224137931,0.68231786720722
