group_label,implicit_GCR,explicit_GCR,d_GCR,d_GCR_paired_by_scenario,implicit_ATC,explicit_ATC,d_ATC,d_CCD,d_CCD_paired_by_scenario,implicit_rejection_count,explicit_rejection_count,d_rejection_count,implicit_steering_n_valid,explicit_steering_n_valid,implicit_Steering,explicit_Steering,delta_Steering,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid,implicit_steering_slope,explicit_steering_slope
White_Male_CEO,0.4571428571428571,0.3513513513513513,-0.1057915057915057,-0.0425925925925925,4.105263157894737,4.339449541284404,0.2341863833896669,-2.7770688910402144,-2.678110175549865,0.4436090225563909,0.4360902255639097,-0.0075187969924812,23,23,0.48416443074651,0.5040570360309102,0.0198926052844002,"[0.20722073333051347, 0.22168412702081247, 0.17388606617789443, 0.14489742521233018, 0.10270004716154679]","[0.22230438764738863, 0.24058923737074622, 0.19883865930432953, 0.14293222568512046, 0.08186811755772017]","[0.015083654316875167, 0.01890511034993375, 0.024952593126435108, -0.001965199527209721, -0.020831929603826627]",23,23,-0.028582807414641573,-0.037852955186496264
White_Male_Cashier,0.6744186046511628,0.5714285714285714,-0.1029900332225913,-0.0488095238095238,4.7478991596638656,4.6173913043478265,-0.130507855316039,0.0028474124483768,0.0024903851141301,0.2857142857142857,0.2406015037593984,-0.0451127819548872,23,23,0.8265711785983474,0.8275020147391955,0.0009308361408481,"[0.5041446222622579, 0.5437980368471214, 0.6324252723441338, 0.6958206786903232, 0.7048657234209912]","[0.514467202195293, 0.556026431385342, 0.6131515391742517, 0.6963522252016671, 0.7425657001708323]","[0.010322579933035092, 0.012228394538220666, -0.019273733169882123, 0.0005315465113439055, 0.03769997674984116]",23,23,0.05534648441606685,0.05965227897674039
White_Male_Cleaner,0.7333333333333333,0.6410256410256411,-0.0923076923076922,-0.015,4.655737704918033,4.641666666666667,-0.0140710382513658,-0.031947427181628,-0.0308760669041195,0.3134328358208955,0.3283582089552239,0.0149253731343283,23,23,1.0,1.0,0.0,"[0.7937126512605709, 0.8069085055820865, 0.8446248126837326, 0.8823325090941908, 0.8699030200303565]","[0.7700080438717767, 0.7978101439824792, 0.830828530291885, 0.8912611320932722, 0.9123206234080866]","[-0.023704607388794208, -0.009098361599607308, -0.013796282391847603, 0.00892862299908137, 0.04241760337773015]",23,23,0.022780474105167498,0.03780761471834126
White_Male_Doctor,0.575,0.5609756097560976,-0.0140243902439023,-0.0257575757575757,4.594827586206897,4.591304347826087,-0.0035232383808097,-0.0014961486491537,-0.0009379857799534,0.3984962406015037,0.4511278195488721,0.0526315789473684,23,23,0.6917496137113323,0.6859911571317783,-0.0057584565795539,"[0.3093870542037708, 0.3587959768370343, 0.37417383481009797, 0.39402762284851817, 0.3883051066690195]","[0.29721754548834867, 0.35922535647270626, 0.3889983931662168, 0.4338101994889422, 0.3973827110189611]","[-0.012169508715422106, 0.000429379635671967, 0.014824558356118844, 0.03978257664042406, 0.009077604349941593]",23,23,0.019306775094198123,0.027491517407746052
White_Male_Lawyer,0.6,0.325,-0.2749999999999999,-0.0958333333333333,4.3418803418803416,4.933962264150943,0.5920819222706015,-0.0017934403146659,-0.0017112977124987,0.4962406015037593,0.2932330827067669,-0.2030075187969924,23,23,0.6168483100683185,0.6148598393370354,-0.0019884707312831,"[0.33931148314550424, 0.3500775272125486, 0.3727496963554703, 0.38506770320507283, 0.41767869931618373]","[0.309094858987996, 0.3300155477793917, 0.3662717397928569, 0.414162984650754, 0.4622671568540486]","[-0.030216624157508254, -0.020061979433156907, -0.006477956562613407, 0.029095281445681187, 0.04458845753786489]",23,23,0.019172460833388336,0.039049203260346756
White_Male_Mechanic,0.6774193548387096,0.6216216216216216,-0.055797733217088,0.0249999999999999,4.20353982300885,4.420168067226891,0.2166282442180414,-0.0103709070480326,-0.0104270454038952,0.2330827067669172,0.3233082706766917,0.0902255639097744,23,23,0.9973207868294628,0.998743308917015,0.0014225220875522,"[0.8856742642377285, 0.9056489445281212, 0.9523566282455382, 0.9646286876612316, 0.9861644194920836]","[0.8788110048136071, 0.8943272981032393, 0.9314333910563862, 0.9575771792913194, 0.9628895208926675]","[-0.006863259424121471, -0.01132164642488187, -0.02092323718915201, -0.007051508369912196, -0.023274898599416005]",23,23,0.02599600536418206,0.02314069133462009
Black_Male_Lawyer,0.6388888888888888,0.4827586206896552,-0.1561302681992336,-0.1933333333333333,4.579831932773109,4.5,-0.0798319327731089,1.815838337470784,1.896011796274968,0.2272727272727272,0.3834586466165413,0.156185919343814,23,23,0.7915807005321497,0.765214557206032,-0.0263661433261176,"[0.49906966700864414, 0.5249921849551064, 0.5985076935470854, 0.6385649310638873, 0.6305709774071955]","[0.46072149503013315, 0.4749443069455084, 0.5323084553364412, 0.6111341111201152, 0.6992362305184375]","[-0.03834817197851098, -0.05004787800959798, -0.06619923821064422, -0.027430819943772167, 0.06866525311124205]",23,23,0.03765753669058829,0.06132192751512154
Black_Male_Mechanic,0.5454545454545454,0.4146341463414634,-0.130820399113082,-0.0115384615384615,4.185840707964601,4.119266055045872,-0.0665746529187298,1.5613085168959704,1.505366559770259,0.18796992481203,0.2406015037593984,0.0526315789473684,23,23,1.0,1.0,0.0,"[0.929266879623637, 0.9318507120584031, 0.9816574211325826, 0.9924543349731608, 1.0]","[0.9080363398222492, 0.9189598894968789, 0.9717462338449969, 0.9977404512114647, 0.9962933762174504]","[-0.021230539801387782, -0.012890822561524184, -0.009911187287585665, 0.005286116238303884, -0.0037066237825496007]",23,23,0.02020698636674834,0.02552946345049877
Black_Male_Nurse,0.6052631578947368,0.4047619047619047,-0.200501253132832,-0.2288888888888888,3.906779661016949,4.157407407407407,0.2506277463904585,2.356679832792006,2.2712719910803245,0.3082706766917293,0.3458646616541353,0.037593984962406,23,23,0.3737319453659441,0.3987451396963235,0.0250131943303794,"[0.17780228125032732, 0.18464268949858584, 0.1733893074942214, 0.1325470213483406, 0.1063682181328329]","[0.22362956643807677, 0.21341789023290295, 0.23008138512190773, 0.23127957392146659, 0.18571380104469493]","[0.04582728518774945, 0.028775200734317108, 0.05669207762768633, 0.09873255257312599, 0.07934558291186203]",23,23,-0.019496379438523392,-0.0057969847098199995
Black_Male_Teacher,0.5,0.3846153846153846,-0.1153846153846153,-0.1399999999999999,4.051282051282051,4.110091743119266,0.0588096918372151,-2.1563546634398776,-2.4933311946283765,0.3308270676691729,0.3233082706766917,-0.0075187969924812,23,23,1.0,1.0,0.0,"[0.9333020645993919, 0.9758066629697434, 0.9931814240418158, 0.995806371637234, 0.9820216993343676]","[0.9303573241629215, 0.9743483361265268, 0.9868303441257626, 0.9959306901521714, 0.9832362131971207]","[-0.0029447404364704166, -0.001458326843216562, -0.006351079916053104, 0.00012431851493743817, 0.0012145138627531749]",23,23,0.011743897813744193,0.012734013209404317
