intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
White_Male_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8825641749832618,0.6965735703514333,133,1332,0.8874314212207718,0.6842975235163176,0.004867246237510003,-0.01227604683511574
White_Female_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8321715440234589,0.5676900642342672,133,1332,0.8663855832809538,0.5975938345843902,0.03421403925749489,0.029903770350123038
Asian_Male_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8643956735500211,0.6513786754325855,133,1334,0.8610538853718628,0.6547384067112139,-0.0033417881781583336,0.0033597312786283196
Black_Female_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.842356957065465,0.5160532805884209,133,1332,0.8422626116595332,0.5923044664932724,-9.434540593178387e-05,0.07625118590485147
Asian_Female_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8522208988904909,0.5907643330445941,133,1334,0.8302549851299303,0.6099012074609445,-0.021965913760560563,0.01913687441635037
Black_Male_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8164619554062933,0.5306939187146839,133,1333,0.8270285845971337,0.5611606913634314,0.010566629190840393,0.03046677264874753
Hispanic_Female_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8405299926597365,0.5760793297832748,133,1332,0.9119123414048225,0.7121530784887119,0.07138234874508598,0.1360737487054371
White_Female_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8461540433075028,0.6106040895048122,133,1333,0.885616558247054,0.6393297760687552,0.03946251493955122,0.02872568656394303
Black_Female_Cleaner,Unmarked_Unmarked_Cleaner,133,1336,0.8361833719416767,0.5712635026949708,133,1336,0.8630317218383595,0.6775675389801782,0.026848349896682833,0.10630403628520735
White_Female_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8394441856164322,0.6052893784583183,133,1334,0.892560721379424,0.6465087577709362,0.0531165357629918,0.041219379312617876
Native American_Male_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8565483266432065,0.6030617863943138,133,1332,0.8866036001537594,0.7079667328654103,0.030055273510552927,0.1049049464710965
Black_Male_CEO,Unmarked_Unmarked_CEO,133,1333,0.8738037327171468,0.6543727534106442,133,1333,0.8612727575939845,0.6139946159834628,-0.012530975123162369,-0.040378137427181326
Black_Male_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8636047041529464,0.6194116690768146,133,1332,0.846494552017384,0.6098525865755459,-0.01711015213556244,-0.00955908250126869
White_Male_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8664945747752946,0.6552595243343099,133,1334,0.9054547666969958,0.6723591614539648,0.03896019192170119,0.017099637119654898
Native American_Female_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8452270507227875,0.5290438585117924,133,1332,0.8753797143386615,0.700709958073596,0.030152663615873987,0.17166609956180368
Asian_Female_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8459541836309032,0.6198753776161509,133,1332,0.8800097007793191,0.6632201573443084,0.034055517148415815,0.043344779728157534
Hispanic_Male_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.849009119931823,0.5627228982698407,133,1333,0.892405571283501,0.6457948661829714,0.04339645135167791,0.08307196791313076
Black_Male_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.8409705439742956,0.5820933869133429,133,1334,0.8728085344224461,0.6158402881345053,0.0318379904481505,0.03374690122116242
Black_Female_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8309370908088265,0.5356654572735582,133,1334,0.8079045998473191,0.5690005264132444,-0.02303249096150739,0.0333350691396862
Black_Male_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8537008309739103,0.5907033688481823,133,1332,0.8511942596306697,0.6366092833874626,-0.0025065713432405046,0.04590591453928028
Asian_Male_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8467312102058685,0.6430467153411861,133,1332,0.8814187785009929,0.6753914289258465,0.03468756829512443,0.0323447135846604
